Time,classroom,door_closed_on_arrival,windows_closed_on_arrival,persons_in_classroom,opened_windows_end_of_class,ac_on_during_class,during_class_door_state,during_class_window_state,ClassId,Humidity,Temperature,Particules 1,Particules 2.5,Particules 10,CO2,CO2_Velocity,CO2_Acceleration
2023-03-23 20:10:00,106.0,,,0.0,,,,,None,61.0,21.4,3.0,3.0,5.0,403.0,0.0,-3.0
2023-03-23 20:15:00,106.0,,,0.0,,,,,None,61.0,21.4,1.0,3.0,5.0,400.0,-3.0,-3.0
2023-03-23 20:20:00,106.0,,,0.0,,,,,None,61.0,21.3,2.0,3.0,3.0,403.0,3.0,6.0
2023-03-23 20:25:00,106.0,,,0.0,,,,,None,61.0,21.3,2.0,4.0,5.0,403.0,0.0,-3.0
2023-03-23 20:30:00,106.0,,,0.0,,,,,None,61.0,21.3,2.0,5.0,6.0,401.0,-2.0,-2.0
2023-03-23 20:35:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,3.0,4.0,400.0,-1.0,1.0
2023-03-23 20:40:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,4.0,4.0,400.0,0.0,1.0
2023-03-23 20:45:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,4.0,5.0,401.0,1.0,1.0
2023-03-23 20:50:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,3.0,3.0,403.0,2.0,1.0
2023-03-23 20:55:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,3.0,4.0,403.0,0.0,-2.0
2023-03-23 21:00:00,106.0,,,0.0,,,,,None,61.0,21.2,2.0,4.0,4.0,400.0,-3.0,-3.0
2023-03-23 21:05:00,106.0,,,0.0,,,,,None,60.0,21.1,2.0,3.0,3.0,403.0,3.0,6.0
2023-03-23 21:10:00,106.0,,,0.0,,,,,None,60.0,21.1,2.0,4.0,4.0,403.0,0.0,-3.0
2023-03-23 21:15:00,106.0,,,0.0,,,,,None,62.0,21.1,2.0,4.0,5.0,403.0,0.0,0.0
2023-03-23 21:20:00,106.0,,,0.0,,,,,None,62.0,21.1,2.0,3.0,3.0,404.0,1.0,1.0
2023-03-23 21:25:00,106.0,,,0.0,,,,,None,62.0,21.1,2.0,4.0,5.0,404.0,0.0,-1.0
2023-03-23 21:30:00,106.0,,,0.0,,,,,None,61.0,21.1,2.0,3.0,3.0,403.0,-1.0,-1.0
2023-03-23 21:35:00,106.0,,,0.0,,,,,None,61.0,21.1,2.0,4.0,4.0,403.0,0.0,1.0
2023-03-23 21:40:00,106.0,,,0.0,,,,,None,61.0,21.1,2.0,5.0,5.0,403.0,0.0,0.0
2023-03-23 21:45:00,106.0,,,0.0,,,,,None,61.0,21.0,3.0,6.0,6.0,402.0,-1.0,-1.0
2023-03-23 21:50:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,3.0,3.0,400.0,-2.0,-1.0
2023-03-23 21:55:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,3.0,3.0,400.0,0.0,2.0
2023-03-23 22:00:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,4.0,4.0,400.0,0.0,0.0
2023-03-23 22:05:00,106.0,,,0.0,,,,,None,61.0,21.0,3.0,5.0,5.0,402.0,2.0,2.0
2023-03-23 22:10:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,5.0,6.0,402.0,0.0,-2.0
2023-03-23 22:15:00,106.0,,,0.0,,,,,None,61.0,21.0,3.0,6.0,6.0,402.0,0.0,0.0
2023-03-23 22:20:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,4.0,6.0,401.0,-1.0,-1.0
2023-03-23 22:25:00,106.0,,,0.0,,,,,None,61.0,21.0,2.0,5.0,6.0,401.0,0.0,1.0
2023-03-23 22:30:00,106.0,,,0.0,,,,,None,61.0,20.9,2.0,4.0,5.0,400.0,-1.0,-1.0
2023-03-23 22:35:00,106.0,,,0.0,,,,,None,61.0,20.9,2.0,5.0,5.0,402.0,2.0,3.0
2023-03-23 22:40:00,106.0,,,0.0,,,,,None,61.0,20.9,3.0,5.0,5.0,402.0,0.0,-2.0
2023-03-23 22:45:00,106.0,,,0.0,,,,,None,61.0,20.9,2.0,5.0,7.0,400.0,-2.0,-2.0
2023-03-23 22:50:00,106.0,,,0.0,,,,,None,61.0,20.9,2.0,2.0,4.0,401.0,1.0,3.0
2023-03-23 22:55:00,106.0,,,0.0,,,,,None,61.0,20.9,3.0,5.0,7.0,401.0,0.0,-1.0
2023-03-23 23:00:00,106.0,,,0.0,,,,,None,61.0,20.9,2.0,4.0,4.0,402.0,1.0,1.0
2023-03-23 23:05:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,4.0,6.0,401.0,-1.0,-2.0
2023-03-23 23:10:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,5.0,6.0,401.0,0.0,1.0
2023-03-23 23:15:00,106.0,,,0.0,,,,,None,61.0,20.9,1.0,3.0,5.0,400.0,-1.0,-1.0
2023-03-23 23:20:00,106.0,,,0.0,,,,,None,61.0,20.9,1.0,2.0,2.0,402.0,2.0,3.0
2023-03-23 23:25:00,106.0,,,0.0,,,,,None,61.0,20.9,1.0,4.0,6.0,402.0,0.0,-2.0
2023-03-23 23:30:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,4.0,4.0,402.0,0.0,0.0
2023-03-23 23:35:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,5.0,7.0,402.0,0.0,0.0
2023-03-23 23:40:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,5.0,7.0,402.0,0.0,0.0
2023-03-23 23:45:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,3.5,4.0,404.0,2.0,2.0
2023-03-23 23:50:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,3.0,5.0,403.0,-1.0,-3.0
2023-03-23 23:55:00,106.0,,,0.0,,,,,None,61.0,20.8,2.0,4.0,4.0,403.0,0.0,1.0
2023-03-24 07:00:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,2.0,2.0,401.0,-2.0,-2.0
2023-03-24 07:05:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,2.0,2.0,403.0,2.0,4.0
2023-03-24 07:10:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,2.0,3.0,403.0,0.0,-2.0
2023-03-24 07:15:00,106.0,,,0.0,,,,,None,62.5,20.0,0.0,1.0,1.0,402.0,-1.0,-1.0
2023-03-24 07:20:00,106.0,,,0.0,,,,,None,62.5,20.0,0.0,1.0,1.0,401.0,-1.0,0.0
2023-03-24 07:25:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,2.0,2.0,401.0,0.0,1.0
2023-03-24 07:30:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,1.0,1.0,401.0,0.0,0.0
2023-03-24 07:35:00,106.0,,,0.0,,,,,None,62.5,20.0,0.0,1.0,1.0,401.0,0.0,0.0
2023-03-24 07:40:00,106.0,,,0.0,,,,,None,62.5,20.0,1.0,2.0,2.0,401.0,0.0,0.0
2023-03-24 07:45:00,106.0,,,0.0,,,,,None,61.0,20.0,1.0,1.0,1.0,401.0,0.0,0.0
2023-03-24 07:50:00,106.0,,,0.0,,,,,None,63.0,20.0,1.0,2.0,2.0,402.0,1.0,1.0
2023-03-24 07:55:00,106.0,,,0.0,,,,,None,63.0,20.0,1.0,2.0,2.0,402.0,0.0,-1.0
2023-03-24 08:00:00,106.0,,,0.0,,,,,None,62.0,20.0,0.0,1.0,3.0,401.0,-1.0,-1.0
2023-03-24 08:05:00,106.0,,,0.0,,,,,None,62.0,20.0,1.0,2.0,2.0,403.0,2.0,3.0
2023-03-24 08:10:00,106.0,,,0.0,,,,,None,62.0,20.0,1.0,2.0,4.0,403.0,0.0,-2.0
2023-03-24 08:15:00,106.0,,,0.0,,,,,None,62.0,20.1,0.0,1.0,3.0,404.0,1.0,1.0
2023-03-24 08:20:00,106.0,,,0.0,,,,,None,62.0,20.1,1.0,1.0,1.0,402.0,-2.0,-3.0
2023-03-24 08:25:00,106.0,,,0.0,,,,,None,62.0,20.1,1.0,2.0,5.0,402.0,0.0,2.0
2023-03-24 08:30:00,106.0,,,0.0,,,,,None,62.0,20.1,1.0,1.0,3.0,400.0,-2.0,-2.0
2023-03-24 08:35:00,106.0,,,0.0,,,,,None,62.0,20.1,0.0,1.0,1.0,403.0,3.0,5.0
2023-03-24 08:40:00,106.0,,,0.0,,,,,None,62.0,20.1,0.0,1.0,1.0,403.0,0.0,-3.0
2023-03-24 08:45:00,106.0,,,0.0,,,,,None,63.0,20.2,1.0,2.0,2.0,400.0,-3.0,-3.0
2023-03-24 08:50:00,106.0,,,0.0,,,,,None,61.0,20.2,1.0,2.0,2.0,404.0,4.0,7.0
2023-03-24 08:55:00,106.0,,,0.0,,,,,None,61.0,20.2,1.0,2.0,2.0,404.0,0.0,-4.0
2023-03-24 09:00:00,106.0,,,0.0,,,,,None,61.0,20.3,0.0,1.0,3.0,403.0,-1.0,-1.0
2023-03-24 09:05:00,106.0,,,0.0,,,,,None,61.0,20.3,1.0,2.0,2.0,403.0,0.0,1.0
2023-03-24 09:10:00,106.0,,,0.0,,,,,None,61.0,20.3,1.0,3.0,4.0,403.0,0.0,0.0
2023-03-24 09:15:00,106.0,,,0.0,,,,,None,61.0,20.4,0.0,2.0,2.0,403.0,0.0,0.0
2023-03-24 09:20:00,106.0,,,0.0,,,,,None,61.0,20.5,1.0,2.0,4.0,404.0,1.0,1.0
2023-03-24 09:25:00,106.0,,,0.0,,,,,None,61.0,20.5,1.0,2.0,2.0,404.0,0.0,-1.0
2023-03-24 09:30:00,106.0,,,0.0,,,,,None,60.0,20.6,2.0,7.0,8.0,402.0,-2.0,-2.0
2023-03-24 09:35:00,106.0,,,0.0,,,,,None,62.0,20.6,2.0,5.0,9.0,402.0,0.0,2.0
2023-03-24 09:40:00,106.0,,,0.0,,,,,None,62.0,20.6,2.0,5.0,9.0,402.0,0.0,0.0
2023-03-24 09:45:00,106.0,,,0.0,,,,,None,62.0,20.7,2.0,5.0,8.0,403.0,1.0,1.0
2023-03-24 09:50:00,106.0,,,0.0,,,,,None,62.0,20.7,2.0,5.0,8.0,403.0,0.0,-1.0
2023-03-24 09:55:00,106.0,,,0.0,,,,,None,62.0,20.7,2.0,5.0,8.0,403.0,0.0,0.0
2023-03-24 10:00:00,106.0,,,0.0,,,,,None,62.0,20.7,2.0,5.0,8.0,403.0,0.0,0.0
2023-03-24 10:05:00,106.0,,,0.0,,,,,None,59.0,21.0,3.0,5.0,7.5,402.0,-1.0,-1.0
2023-03-24 10:10:00,106.0,,,0.0,,,,,None,59.0,21.0,3.0,5.0,7.5,402.0,0.0,1.0
2023-03-24 10:15:00,106.0,,,0.0,,,,,None,61.0,21.0,2.5,5.5,8.0,400.0,-2.0,-2.0
2023-03-24 10:20:00,106.0,,,0.0,,,,,None,61.0,21.0,2.5,5.0,5.0,402.0,2.0,4.0
2023-03-24 10:25:00,106.0,,,0.0,,,,,None,61.0,21.0,2.5,5.0,5.0,402.0,0.0,-2.0
2023-03-24 10:30:00,106.0,,,0.0,,,,,None,59.0,21.0,3.0,5.0,7.0,400.0,-2.0,-2.0
2023-03-24 10:35:00,106.0,,,0.0,,,,,None,61.0,21.0,3.0,5.0,10.0,404.0,4.0,6.0
2023-03-24 10:40:00,106.0,,,0.0,,,,,None,61.0,21.0,3.0,5.0,10.0,404.0,0.0,-4.0
2023-03-24 10:45:00,106.0,,,0.0,,,,,None,59.5,21.1,3.0,4.5,5.5,401.0,-3.0,-3.0
2023-03-24 10:50:00,106.0,,,0.0,,,,,None,59.5,21.1,2.0,6.0,5.5,404.0,3.0,6.0
2023-03-24 10:55:00,106.0,,,0.0,,,,,None,59.5,21.1,2.0,6.0,5.5,404.0,0.0,-3.0
2023-03-24 11:00:00,106.0,,,0.0,,,,,None,59.5,21.2,2.5,6.0,7.5,402.0,-2.0,-2.0
2023-03-24 11:05:00,106.0,,,0.0,,,,,None,59.5,21.2,2.5,6.0,8.0,401.0,-1.0,1.0
2023-03-24 11:10:00,106.0,,,0.0,,,,,None,59.5,21.2,2.5,6.0,8.0,401.0,0.0,1.0
2023-03-24 11:15:00,106.0,,,0.0,,,,,None,59.0,21.3,2.5,5.0,5.5,403.0,2.0,2.0
2023-03-24 11:20:00,106.0,,,0.0,,,,,None,59.0,21.3,3.0,4.0,7.0,402.0,-1.0,-3.0
2023-03-24 11:25:00,106.0,,,0.0,,,,,None,59.0,21.3,3.0,4.0,7.0,402.0,0.0,1.0
2023-03-24 11:30:00,106.0,,,0.0,,,,,None,59.0,21.3,2.0,5.5,7.5,404.0,2.0,2.0
2023-03-24 11:35:00,106.0,,,0.0,,,,,None,59.0,21.3,4.0,8.0,11.0,402.0,-2.0,-4.0
2023-03-24 11:40:00,106.0,,,0.0,,,,,None,59.0,21.3,4.0,8.0,11.0,402.0,0.0,2.0
2023-03-24 11:45:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,5.5,6.5,404.0,2.0,2.0
2023-03-24 11:50:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,5.0,7.0,401.0,-3.0,-5.0
2023-03-24 11:55:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,5.0,7.0,401.0,0.0,3.0
2023-03-24 12:00:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,4.0,4.0,400.0,-1.0,-1.0
2023-03-24 12:05:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,3.0,5.0,404.0,4.0,5.0
2023-03-24 12:10:00,106.0,,,0.0,,,,,None,59.0,21.4,2.5,3.0,5.0,404.0,0.0,-4.0
2023-03-24 12:15:00,106.0,,,0.0,,,,,None,58.0,21.5,2.5,3.5,4.0,404.0,0.0,0.0
2023-03-24 12:20:00,106.0,,,0.0,,,,,None,58.0,21.5,2.5,5.0,5.0,400.0,-4.0,-4.0
2023-03-24 12:25:00,106.0,,,0.0,,,,,None,58.0,21.5,2.5,5.0,5.0,400.0,0.0,4.0
2023-03-24 12:30:00,106.0,,,0.0,,,,,None,58.0,21.5,2.5,3.5,3.5,401.0,1.0,1.0
2023-03-24 12:35:00,106.0,,,0.0,,,,,None,58.0,21.6,3.0,4.0,7.0,402.0,1.0,0.0
2023-03-24 12:40:00,106.0,,,0.0,,,,,None,58.0,21.6,3.0,4.0,7.0,402.0,0.0,-1.0
2023-03-24 12:45:00,106.0,,,0.0,,,,,None,56.0,21.6,2.0,4.0,5.5,402.0,0.0,0.0
2023-03-24 12:50:00,106.0,,,0.0,,,,,None,58.0,21.6,2.0,4.0,8.0,403.0,1.0,1.0
2023-03-24 12:55:00,106.0,,,0.0,,,,,None,58.0,21.6,2.0,4.0,8.0,403.0,0.0,-1.0
2023-03-24 13:00:00,106.0,,,0.0,,,,,None,58.0,21.6,1.5,3.0,4.5,400.0,-3.0,-3.0
2023-03-24 13:05:00,106.0,,,0.0,,,,,None,58.0,21.6,1.5,5.0,4.5,404.0,4.0,7.0
2023-03-24 13:10:00,106.0,,,0.0,,,,,None,58.0,21.6,1.5,5.0,4.5,404.0,0.0,-4.0
2023-03-24 13:15:00,106.0,,,0.0,,,,,None,56.0,21.7,1.5,4.0,4.0,403.0,-1.0,-1.0
2023-03-24 13:20:00,106.0,,,0.0,,,,,None,58.0,21.7,1.0,2.0,2.0,401.0,-2.0,-1.0
2023-03-24 13:25:00,106.0,,,0.0,,,,,None,58.0,21.7,1.0,2.0,2.0,401.0,0.0,2.0
2023-03-24 13:30:00,106.0,,,0.0,,,,,None,57.0,21.6,2.0,4.0,4.0,401.0,0.0,0.0
2023-03-24 13:35:00,106.0,,,0.0,,,,,None,57.0,21.6,2.0,7.0,7.0,404.0,3.0,3.0
2023-03-24 13:40:00,106.0,,,0.0,,,,,None,57.0,21.6,2.0,7.0,7.0,404.0,0.0,-3.0
2023-03-24 13:45:00,106.0,,,0.0,,,,,None,55.0,21.6,2.5,4.0,5.0,402.0,-2.0,-2.0
2023-03-24 13:50:00,106.0,,,0.0,,,,,None,57.0,21.4,2.5,4.0,5.0,402.0,0.0,2.0
2023-03-24 13:55:00,106.0,,,0.0,,,,,None,57.0,21.4,2.5,4.0,5.0,402.0,0.0,0.0
2023-03-24 14:00:00,106.0,,,0.0,,,,,None,57.0,21.6,2.5,4.5,6.0,404.0,2.0,2.0
2023-03-24 14:05:00,106.0,,,0.0,,,,,None,57.0,21.6,2.5,4.0,5.0,403.0,-1.0,-3.0
2023-03-24 14:10:00,106.0,,,0.0,,,,,None,57.0,21.6,2.5,4.0,5.0,403.0,0.0,1.0
2023-03-24 14:15:00,106.0,,,0.0,,,,,None,55.0,21.6,2.5,3.0,5.0,403.0,0.0,0.0
2023-03-24 14:20:00,106.0,,,0.0,,,,,None,57.0,21.6,2.5,4.0,5.0,402.0,-1.0,-1.0
2023-03-24 14:25:00,106.0,,,0.0,,,,,None,57.0,21.6,2.5,4.0,5.0,402.0,0.0,1.0
2023-03-24 14:30:00,106.0,,,0.0,,,,,None,57.0,21.8,2.5,5.0,6.0,402.0,0.0,0.0
2023-03-24 14:35:00,106.0,,,0.0,,,,,None,56.0,21.8,1.0,3.0,3.0,401.0,-1.0,-1.0
2023-03-24 14:40:00,106.0,,,0.0,,,,,None,56.0,21.8,1.0,3.0,3.0,401.0,0.0,1.0
2023-03-24 14:45:00,106.0,,,0.0,,,,,None,54.0,21.9,1.0,3.0,6.0,402.0,1.0,1.0
2023-03-24 14:50:00,106.0,,,0.0,,,,,None,56.0,21.9,1.0,2.0,2.0,401.0,-1.0,-2.0
2023-03-24 14:55:00,106.0,,,0.0,,,,,None,56.0,21.9,1.0,2.0,2.0,401.0,0.0,1.0
2023-03-24 15:00:00,106.0,,,0.0,,,,,None,56.0,22.0,2.0,3.0,3.0,401.0,0.0,0.0
2023-03-24 15:05:00,106.0,,,0.0,,,,,None,56.0,22.0,1.0,3.0,5.0,403.0,2.0,2.0
2023-03-24 15:10:00,106.0,,,0.0,,,,,None,56.0,22.0,1.0,3.0,5.0,403.0,0.0,-2.0
2023-03-24 15:15:00,106.0,,,0.0,,,,,None,54.0,22.1,1.5,3.0,4.5,401.0,-2.0,-2.0
2023-03-24 15:20:00,106.0,,,0.0,,,,,None,55.0,22.2,1.5,2.0,3.0,402.0,1.0,3.0
2023-03-24 15:25:00,106.0,,,0.0,,,,,None,55.0,22.2,1.5,2.0,3.0,402.0,0.0,-1.0
2023-03-24 15:30:00,106.0,,,0.0,,,,,None,55.0,22.3,1.5,3.0,3.0,404.0,2.0,2.0
2023-03-24 15:35:00,106.0,,,0.0,,,,,None,55.0,22.4,1.5,4.0,4.0,401.0,-3.0,-5.0
2023-03-24 15:40:00,106.0,,,0.0,,,,,None,55.0,22.4,1.5,4.0,4.0,401.0,0.0,3.0
2023-03-24 15:45:00,106.0,,,0.0,,,,,None,53.0,22.4,1.5,3.0,3.5,401.0,0.0,0.0
2023-03-24 15:50:00,106.0,,,0.0,,,,,None,55.0,22.4,0.0,3.0,3.0,401.0,0.0,0.0
2023-03-24 15:55:00,106.0,,,0.0,,,,,None,55.0,22.4,0.0,3.0,3.0,401.0,0.0,0.0
2023-03-24 16:00:00,106.0,,,0.0,,,,,None,55.0,22.5,1.5,3.0,5.0,403.0,2.0,2.0
2023-03-24 16:05:00,106.0,,,0.0,,,,,None,55.0,22.5,1.5,3.0,2.0,402.0,-1.0,-3.0
2023-03-24 16:10:00,106.0,,,0.0,,,,,None,55.0,22.5,1.5,3.0,2.0,402.0,0.0,1.0
2023-03-24 16:15:00,106.0,,,0.0,,,,,None,53.0,22.5,1.5,3.0,4.0,401.0,-1.0,-1.0
2023-03-24 16:20:00,106.0,,,0.0,,,,,None,54.0,22.5,1.5,2.0,4.0,401.0,0.0,1.0
2023-03-24 16:25:00,106.0,,,0.0,,,,,None,54.0,22.5,1.5,2.0,4.0,401.0,0.0,0.0
2023-03-24 16:30:00,106.0,,,0.0,,,,,None,54.0,22.7,1.5,4.0,6.0,403.0,2.0,2.0
2023-03-24 16:35:00,106.0,,,0.0,,,,,None,54.0,22.6,1.5,3.0,3.0,402.0,-1.0,-3.0
2023-03-24 16:40:00,106.0,,,0.0,,,,,None,54.0,22.6,1.5,3.0,3.0,402.0,0.0,1.0
2023-03-24 16:45:00,106.0,,,0.0,,,,,None,52.0,22.9,0.0,1.0,2.0,400.0,-2.0,-2.0
2023-03-24 16:50:00,106.0,,,0.0,,,,,None,53.0,23.2,1.0,2.0,2.0,403.0,3.0,5.0
2023-03-24 16:55:00,106.0,,,0.0,,,,,None,53.0,23.2,1.0,2.0,2.0,403.0,0.0,-3.0
2023-03-24 17:00:00,106.0,,,0.0,,,,,None,53.0,23.3,0.5,4.0,3.5,402.0,-1.0,-1.0
2023-03-24 17:05:00,106.0,,,0.0,,,,,None,53.0,23.3,0.5,1.0,3.0,400.0,-2.0,-1.0
2023-03-24 17:10:00,106.0,,,0.0,,,,,None,53.0,23.3,0.5,1.0,3.0,400.0,0.0,2.0
2023-03-24 17:15:00,106.0,,,0.0,,,,,None,51.0,23.4,0.0,2.5,2.0,404.0,4.0,4.0
2023-03-24 17:20:00,106.0,,,0.0,,,,,None,53.0,23.4,1.0,3.0,3.0,400.0,-4.0,-8.0
2023-03-24 17:25:00,106.0,,,0.0,,,,,None,53.0,23.4,1.0,3.0,3.0,400.0,0.0,4.0
2023-03-24 17:30:00,106.0,,,0.0,,,,,None,52.0,23.5,0.0,1.5,1.5,403.0,3.0,3.0
2023-03-24 17:35:00,106.0,,,0.0,,,,,None,52.0,23.6,1.0,1.5,4.0,404.0,1.0,-2.0
2023-03-24 17:40:00,106.0,,,0.0,,,,,None,52.0,23.6,1.0,1.5,4.0,404.0,0.0,-1.0
2023-03-24 17:45:00,106.0,,,0.0,,,,,None,50.0,23.7,0.0,1.5,1.5,404.0,0.0,0.0
2023-03-24 17:50:00,106.0,,,0.0,,,,,None,52.0,23.8,1.0,1.5,3.0,403.0,-1.0,-1.0
2023-03-24 17:55:00,106.0,,,0.0,,,,,None,52.0,23.8,1.0,1.5,3.0,403.0,0.0,1.0
2023-03-24 18:00:00,106.0,,,0.0,,,,,None,50.0,23.9,2.0,4.0,6.0,401.0,-2.0,-2.0
2023-03-24 18:05:00,106.0,,,0.0,,,,,None,52.0,23.9,1.0,3.0,3.0,402.0,1.0,3.0
2023-03-24 18:10:00,106.0,,,0.0,,,,,None,52.0,23.9,1.0,3.0,3.0,402.0,0.0,-1.0
2023-03-24 18:15:00,106.0,,,0.0,,,,,None,50.0,24.0,1.0,3.0,7.0,402.0,0.0,0.0
2023-03-24 18:20:00,106.0,,,0.0,,,,,None,52.0,24.0,2.0,3.0,3.0,402.0,0.0,0.0
2023-03-24 18:25:00,106.0,,,0.0,,,,,None,52.0,24.0,2.0,3.0,3.0,402.0,0.0,0.0
2023-03-24 18:30:00,106.0,,,0.0,,,,,None,52.0,23.9,1.0,2.0,3.0,402.0,0.0,0.0
2023-03-24 18:35:00,106.0,,,0.0,,,,,None,52.0,23.9,1.0,2.0,4.0,404.0,2.0,2.0
2023-03-24 18:40:00,106.0,,,0.0,,,,,None,52.0,23.9,1.0,2.0,4.0,404.0,0.0,-2.0
2023-03-24 18:45:00,106.0,,,0.0,,,,,None,50.0,23.8,1.0,4.0,3.5,404.0,0.0,0.0
2023-03-24 18:50:00,106.0,,,0.0,,,,,None,52.0,23.6,1.0,2.0,6.0,402.0,-2.0,-2.0
2023-03-24 18:55:00,106.0,,,0.0,,,,,None,52.0,23.6,1.0,2.0,6.0,402.0,0.0,2.0
